_id,Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
65a8b83848613797baeed6a0,69147.21858,6.338760748,6.973520294,4.06,42892.70325,1318058.063,"8181 Gary Mountains\nDavisview, HI 21834"
65a8b83848613797baeed6a1,61592.9377,6.677102937,6.805077943,2.02,23011.96422,1060966.741,"0808 Craig Views Suite 251\nWest Keith, ID 55946"
65a8b83848613797baeed6a2,72487.49424,7.456011558,6.495059665,2.34,44865.38182,1584615.574,"788 Norman Lights Suite 570\nPorterfort, AR 49513"
65a8b83848613797baeed6a3,62949.67395,4.00349912,7.860026769,5.36,30373.06097,814378.4821,"1024 Sweeney Crossing Suite 582\nEast Williamhaven, NM 82488"
65a8b83848613797baeed6a4,78605.18989,7.306306207,7.091689114,6.49,18493.05833,1536208.366,"25687 Jones Court Suite 156\nLake Norma, NY 39300-5661"
65a8b83848613797baeed6a5,55565.04312,7.821571971,7.761780242,4.38,35680.46768,1388209.219,"1039 Joshua Stream Suite 533\nSouth Patty, GA 56712-6067"
65a8b83848613797baeed6a6,55845.54616,5.402463497,6.515683338,2.38,43790.66537,919963.0086,"91393 Virginia Plain Suite 161\nWest Elizabeth, OR 66820-4429"
65a8b83848613797baeed6a7,89026.80942,6.4605773,7.811778751,5.4,38039.55057,1978629.875,"9728 Anthony Pine Suite 314\nWest Sherry, AS 56042"
65a8b83848613797baeed6a8,76338.66814,7.727702169,7.350285077,3.18,50620.20732,1928728.792,"628 Marcus Corners Apt. 153\nNew John, OK 12145-0369"
65a8b83848613797baeed6a9,53547.01802,5.847392817,8.243485303,3.14,57979.8562,1520956.997,"013 Alexander Extension\nWest Vincent, MI 76753"
65a8b83848613797baeed6aa,74812.69859,6.165940949,6.544756878,3.18,45471.807,1414259.775,"414 May Fork\nLisaside, OR 02771-3708"
65a8b83848613797baeed6ab,63407.6978,4.998556609,6.338758115,4.06,36397.6532,826483.7133,"2476 Aguilar Springs\nBarnesland, AR 68228-2219"
65a8b83848613797baeed6ac,54743.73394,7.023894364,7.555095571,6.49,27692.26877,1079951.155,"71362 Meyer Squares Suite 571\nSouth Anna, AS 81738"
65a8b83848613797baeed6ad,85658.32928,6.56903564,5.567667216,2.04,35204.9757,1545961.608,"35913 Jordan Track Suite 880\nWalkerland, IL 91921-0710"
65a8b83848613797baeed6ae,56631.89547,7.131827185,5.590037495,2.44,51351.72128,1374117.067,"884 Jordan Streets Apt. 271\nDawsontown, OR 98005"
65a8b83848613797baeed6af,79978.55279,5.700556896,4.347851966,2.14,27897.1657,957806.0027,"717 Villegas Drive Apt. 137\nPort Cheryl, PW 45659-8596"
65a8b83848613797baeed6b0,69840.269,5.236222694,8.291286244,4.21,27895.53069,1096543.306,"349 Joshua Mountain\nSouth Mary, MT 88531-9334"
65a8b83848613797baeed6b1,86985.76434,6.39460141,7.349362924,3.29,25788.67236,1412806.286,"46916 John Shoal\nSouth Tonymouth, FL 48934"
65a8b83848613797baeed6b2,74521.17813,5.655710429,7.542399502,4.39,38533.83979,1527961.835,USCGC Jones\nFPO AP 54510-2694
65a8b83848613797baeed6b3,58568.62846,6.52580156,7.655534462,5.25,44067.08736,1340074.653,"8830 Walker Dale Suite 595\nCainport, SD 38872-3317"
65a8b83848613797baeed6b4,67712.81277,6.615897641,6.021413188,3.23,16561.19222,880851.0552,"87459 Pamela Pines Apt. 270\nHollyport, MO 27499-8987"
65a8b83848613797baeed6b5,74280.6996,7.171105601,5.652291126,4.16,26115.26041,1324470.441,"6540 Darren Brook\nJohnsonmouth, TN 97299-3467"
65a8b83848613797baeed6b6,56000.02192,6.282141494,6.334296043,3.16,41006.98371,1034539.831,"79189 Kerri Lights\nNew Anthony, OK 64180"
65a8b83848613797baeed6b7,72980.64967,5.510351616,6.138456661,4.38,37786.05693,1079000.316,"30247 Fuller Streets\nPort Patrick, MP 52706-6844"
65a8b83848613797baeed6b8,70602.25967,5.412264971,5.539286519,4.06,35594.22418,883021.8964,"112 Anderson Square Apt. 249\nLoriton, AR 40060-3548"
65a8b83848613797baeed6b9,60595.67696,6.773009189,7.937850728,4.02,47991.9025,1434835.953,"647 William Freeway Suite 403\nLake Carolineview, MP 69605"
65a8b83848613797baeed6ba,55317.2039,4.970859464,7.145445356,4.4,42317.89529,670734.674,"899 Danielle Garden Suite 886\nSouth Kennethberg, WV 16065-7735"
65a8b83848613797baeed6bb,66208.81993,4.851854053,8.114001386,3.25,40346.57892,1228978.233,"28775 Alexander Crescent\nWest Karenborough, UT 43499"
65a8b83848613797baeed6bc,65827.67224,7.163024214,7.112154127,6.46,31304.3067,1210046.741,"368 Chelsea Shore Apt. 663\nNew Destinymouth, NY 80487"
65a8b83848613797baeed6bd,82264.37268,5.557317234,8.10641716,5.05,34066.60905,1446978.86,"2277 Michelle Extension\nAmandaborough, NY 80022-6654"
65a8b83848613797baeed6be,93032.5417,6.376728984,6.220987362,3.37,35621.38271,1872191.548,Unit 4376 Box 1994\nDPO AA 20751
65a8b83848613797baeed6bf,70126.14995,6.263150571,7.550648511,5.26,33017.58606,1270963.563,"23205 Meza Center Suite 281\nSouth Michael, WV 08957"
65a8b83848613797baeed6c0,64717.28751,5.835000552,7.208567965,3.4,31860.53541,1145804.269,"245 White Walk\nPorterberg, WA 51290"
65a8b83848613797baeed6c1,73804.90862,6.731999392,7.617260642,4.25,40877.18912,1574211.649,"695 Randy Vista\nCooperside, NE 27187-4331"
65a8b83848613797baeed6c2,67465.99562,4.597388768,7.39163972,6.19,22714.46906,863448.3924,"992 Pierce Creek Apt. 691\nSouth Robert, AL 88281"
65a8b83848613797baeed6c3,78401.11457,6.090554632,6.426440694,2.23,47727.60733,1805502.34,"09918 Coleman Creek Suite 038\nJohnsonburgh, NC 08665-6370"
65a8b83848613797baeed6c4,57077.22934,6.380243917,6.540484451,4.06,55114.58165,1312637.288,"646 Fleming Burg Suite 492\nGomezton, VT 97639"
65a8b83848613797baeed6c5,59756.1146,5.230819307,6.354214252,3.36,33516.79069,697212.3669,"2921 Jasmine Isle Apt. 446\nEast Taylor, PA 69183-0638"
65a8b83848613797baeed6c6,60214.19446,6.82237746,7.493603632,3.01,39252.76381,1475349.552,"83537 Singleton Forge Suite 145\nPort Stephaniestad, WV 75261"
65a8b83848613797baeed6c7,70513.21224,5.083722418,7.19915619,5.02,39275.77529,1383783.912,"347 Murray Trail\nConradmouth, GU 27912-1572"
65a8b83848613797baeed6c8,72791.27054,5.375329206,5.441100447,2.11,44476.3371,1166602.408,"920 Jimenez Mills Apt. 028\nHaysfurt, MA 85873-8046"
65a8b83848613797baeed6c9,60357.54503,7.239873332,4.290193826,2.33,36198.44099,934744.0335,"020 Joshua Summit\nKnightton, FM 59302"
65a8b83848613797baeed6ca,72310.09548,6.765351422,7.624824352,5.16,37736.85717,1625166.648,"891 Dawn Passage Apt. 577\nWest Sarahland, VI 34264"
65a8b83848613797baeed6cb,74547.96559,4.946625741,6.99004611,2.2,48175.05027,1268964.795,"124 Hanson Lodge\nWuberg, UT 21959-4148"
65a8b83848613797baeed6cc,89730.52363,5.986102882,9.044253195,6.07,23059.65425,1792753.5,"97191 Chambers Shore\nEast Davidshire, MP 06664"
65a8b83848613797baeed6cd,59861.63219,8.096904376,6.262020744,2.12,45919.17641,1434323.825,"1543 Bell Mount\nSimpsonton, GA 11066-6602"
65a8b83848613797baeed6ce,80134.33862,5.307020052,7.197980571,3.19,43751.17933,1532644.849,"86677 Michael Squares\nPort Bradley, CA 84127"
65a8b83848613797baeed6cf,58198.03231,4.404481479,5.596535837,4.4,14226.93802,420122.9995,Unit 7805 Box 2823\nDPO AE 61896
65a8b83848613797baeed6d0,71784.01624,4.790862241,6.695281011,4.26,15554.28418,825178.3506,"528 Ortiz Island Suite 512\nNorth Taylor, MO 67778-4179"
65a8b83848613797baeed6d1,67449.32909,7.143491858,6.341483733,4.37,29748.36727,1112294.776,"510 Brad Mountains\nWilliamfurt, VA 22481"
65a8b83848613797baeed6d2,77906.18518,6.537043567,9.458466363,3.08,31399.75683,1639099.378,"64328 Bowman Route\nSouth Tanya, VT 23530"
65a8b83848613797baeed6d3,71020.73746,4.651052129,8.994340536,6.09,36788.48611,1162854.552,"076 Sheena Course Suite 578\nDavidmouth, TX 36489"
65a8b83848613797baeed6d4,54474.5763,6.094363055,7.459029642,4.47,21409.35475,803270.1278,"0693 Hall Overpass\nNew Patricia, DE 34344"
65a8b83848613797baeed6d5,53494.77377,6.520859829,8.167257906,4.1,41530.50955,1103485.707,"3763 Lambert Islands\nNew Keithview, ID 84363"
65a8b83848613797baeed6d6,60883.53689,6.281291995,6.40881853,2.37,31135.05678,1005946.767,"28098 Wheeler Islands\nGrayhaven, CA 95517"
65a8b83848613797baeed6d7,63022.78791,5.412142905,5.481830335,2.37,33582.68525,904789.6122,"9102 Stephanie Walk\nWest Adrianafurt, VI 59208"
65a8b83848613797baeed6d8,77514.59354,4.138822758,6.812797156,2.33,30820.80777,985059.3058,USNS Morton\nFPO AP 44353-3930
65a8b83848613797baeed6d9,80537.52484,6.746467066,5.847422997,2.4,31872.17941,1430641.632,"PSC 2787, Box 6497\nAPO AA 12455"
65a8b83848613797baeed6da,75470.75995,6.510242049,8.073235752,6.48,17780.96217,1147442.952,USS Martin\nFPO AP 82345
65a8b83848613797baeed6db,57782.05703,4.671945839,9.067015091,4.21,37625.97415,1046818.07,"51016 Cassandra Spring Suite 760\nLake Wesley, MH 27316"
65a8b83848613797baeed6dc,71327.71761,6.269963499,8.451354903,6.39,42634.77173,1501303.964,"830 Lauren Common\nEast Ralph, SD 46562-5210"
65a8b83848613797baeed6dd,66057.18199,4.067165987,7.741792788,6.33,31824.59315,802846.1223,USNS Turner\nFPO AP 49349
65a8b83848613797baeed6de,60345.99132,4.744846794,7.695977026,6,32654.33584,1005089.894,"641 Bradley Extension\nSouth Leah, WA 23138-0463"
65a8b83848613797baeed6df,62816.87837,4.684023322,7.066190381,3.11,55887.69875,1288199.153,"55543 Jones Parks Suite 227\nMarkport, VA 23752-6240"
65a8b83848613797baeed6e0,78182.19723,4.560751288,7.864482284,5.17,34253.56939,1364194.94,Unit 1184 Box 3765\nDPO AA 89743-2623
65a8b83848613797baeed6e1,59556.31066,5.453775336,5.994692018,3.2,37604.3812,736897.4095,"76111 Mccarty Wells\nNew Ashley, WI 68088-6627"
65a8b83848613797baeed6e2,89209.0841,4.628985286,7.433211707,3.14,47798.52087,1592175.512,"087 Romero Meadow Apt. 109\nPort Christy, VT 93436-0859"
65a8b83848613797baeed6e3,61753.19158,5.142555284,7.586326004,4.07,39993.00632,1169050.985,"44349 Jacqueline Villages Suite 466\nJohnstonton, UT 21645"
65a8b83848613797baeed6e4,62587.11978,6.49751577,8.409296295,3.21,38345.36061,1227659.772,"3130 Richard Avenue Suite 698\nJohnton, AK 63265-5152"
65a8b83848613797baeed6e5,62946.4201,6.133814798,6.973450286,2.3,42312.08202,1261491.425,"8383 Newman Rapid Suite 842\nBradbury, WV 21515-8372"
65a8b83848613797baeed6e6,68681.08126,5.855157831,6.009883204,4,44279.43031,1238929.11,"6846 Michael Rapid Apt. 811\nFryshire, FL 01759"
65a8b83848613797baeed6e7,64168.85884,6.360502188,7.536445204,3.46,20038.17183,1031121.814,"847 Yolanda Ways\nWest Alanside, MI 87383-7074"
65a8b83848613797baeed6e8,79843.92058,6.326602838,7.434332176,3.07,45902.57155,1571848.231,"9232 Christopher Centers Apt. 866\nWallacestad, AS 03708"
65a8b83848613797baeed6e9,60390.50286,5.195406378,8.368912846,6.27,37921.72059,1223915.253,"3761 Wu Center Suite 724\nWest Sarah, HI 42537-7513"
65a8b83848613797baeed6ea,66397.44099,4.83574934,6.254684423,4.26,50504.04782,906011.3853,"3037 Raymond Corners Apt. 567\nWest Brandonton, MN 17565"
65a8b83848613797baeed6eb,63057.69462,6.535113382,7.600079861,3.1,43315.45004,1365945.083,"3847 Joshua Brooks Apt. 620\nLake Joseph, ME 51263"
65a8b83848613797baeed6ec,75045.25021,5.019207539,8.563584453,4.35,25492.31741,1152145.912,"07809 Kimberly Burgs\nLake Williamview, NC 96986"
65a8b83848613797baeed6ed,71254.79957,6.541420585,7.575107074,5.43,38916.45116,1455737.135,"59809 Tran Bridge\nSarahmouth, LA 15657-1057"
65a8b83848613797baeed6ee,80440.21717,5.238705847,8.065218843,3.1,31114.7292,1537864.882,"22930 Smith Ford\nLake Richard, ME 30453"
65a8b83848613797baeed6ef,59810.78328,7.29616924,7.728127007,5.19,14452.921,975913.1051,"6907 Lopez Streets\nNew Juanborough, WA 16975"
65a8b83848613797baeed6f0,82241.09953,8.09422833,6.137134572,2.32,10951.34217,1401560.917,"51495 Hardy Springs Apt. 835\nEast Nancytown, ND 28683-0813"
65a8b83848613797baeed6f1,70951.86812,4.479713621,6.543319113,3.25,38455.34522,865816.6759,"52004 Amanda Pike\nNew Yolanda, AL 41789"
65a8b83848613797baeed6f2,63351.97898,5.45474325,7.463829891,4.19,31063.78152,1076438.975,"46740 Jennifer Garden Apt. 818\nWilliamstown, AS 42737"
65a8b83848613797baeed6f3,73803.98983,6.977645788,5.887910668,2.33,32644.61112,1166333.887,"PSC 4721, Box 1430\nAPO AP 29055"
65a8b83848613797baeed6f4,86247.17504,4.888658789,6.920656535,2.25,44610.03506,1638541.939,"095 Thompson Cove Suite 038\nEast Tonystad, CT 43809"
65a8b83848613797baeed6f5,64927.64796,5.74365419,6.594555343,4.34,29364.75874,1138885.104,USCGC Ashley\nFPO AE 25345
65a8b83848613797baeed6f6,53722.0086,6.401391355,7.78776442,3.3,47649.22466,1300389.351,USS Williams\nFPO AE 65283
65a8b83848613797baeed6f7,66409.68677,6.244759466,7.424439137,5.39,31188.47203,1239318.131,"95667 Nicole Ville\nWest Jessicaborough, NM 56114"
65a8b83848613797baeed6f8,60186.60533,7.203329692,5.278282131,3.35,45545.12518,1168126.213,"861 Christopher Manors Apt. 913\nBobbytown, PA 64157-6346"
65a8b83848613797baeed6f9,63016.11274,5.736088454,6.974916493,3.26,19815.60593,735660.4558,"5441 Rodriguez Causeway Apt. 348\nNorth Jesse, OR 70732"
65a8b83848613797baeed6fa,62991.4367,7.012357879,7.123989663,4.37,22993.79047,1066279.879,"598 Taylor Corner Apt. 270\nCartermouth, GA 43098"
65a8b83848613797baeed6fb,72836.80988,4.047392572,5.167324385,3.24,16988.93738,454234.3344,USS Miller\nFPO AE 19741-4033
65a8b83848613797baeed6fc,91935.36685,6.483290627,7.700597346,4.37,50112.82022,2092949.861,"51671 Steven Motorway\nNew Troy, DC 34208-1742"
65a8b83848613797baeed6fd,78497.66426,5.285897173,8.171204681,3.2,25389.19449,1245947.102,"2350 Janice Stream Apt. 009\nPort Sarah, VA 46714"
65a8b83848613797baeed6fe,76118.14064,5.285608709,7.434268576,4.48,9193.833182,709348.2237,"166 Albert Radial\nNorth Michelleville, NJ 09884-8923"
65a8b83848613797baeed6ff,71425.34862,7.554540735,7.06914872,5.18,32561.13015,1500472.827,"503 Heather Plains\nSouth Morganborough, VI 92622"
65a8b83848613797baeed700,74796.11323,6.249813527,7.685292055,6.05,40819.49744,1641749.651,"8118 Mullen Wall Suite 281\nNew Victoriaborough, MP 55959-4629"
65a8b83848613797baeed701,70877.19634,6.159813607,7.906097999,3.35,23315.39918,1235750.602,"995 John Via Suite 355\nPerkinsborough, HI 85367-8516"
65a8b83848613797baeed702,71298.90667,7.712575337,8.004989583,5.26,32345.38793,1730662.393,"5392 Riley Gateway Apt. 904\nJennifertown, FM 85603"
65a8b83848613797baeed703,69603.22964,5.114133097,8.170605213,6.5,37942.61346,1299673.742,"65738 Rodriguez Locks Apt. 739\nJosephburgh, KS 05423-3806"
65a8b83848613797baeed704,84855.79742,5.48873719,6.248574073,4.07,37413.91142,1250958.248,"29600 Garcia Forest Suite 239\nWest Mark, NV 55584"
65a8b83848613797baeed705,76909.62981,6.917915992,8.802044047,3.14,26843.40416,1554301.938,"825 Moore Pike\nCarolynmouth, VT 31968"
65a8b83848613797baeed706,62785.91164,6.759943984,5.736983352,3.29,59003.96362,1493623.416,USNV Smith\nFPO AP 44055-1501
65a8b83848613797baeed707,77254.95871,6.842596033,6.697002821,3.33,28162.09708,1419158.959,"23360 Hicks Avenue\nLake Carolside, WV 96062"
65a8b83848613797baeed708,80082.45976,8.211941139,6.741321909,3.27,37980.28034,1910484.642,"2788 Martin Overpass\nLopezfurt, WA 40057"
65a8b83848613797baeed709,80526.29149,6.132493498,5.755817808,2.5,45751.66479,1578319.89,Unit 3742 Box 9321\nDPO AE 99472-7335
65a8b83848613797baeed70a,57873.65898,7.311920548,7.679306124,3.32,28510.4141,1200401.989,"970 Branch Forest\nSouth John, FL 35214-9934"
65a8b83848613797baeed70b,87674.45369,5.777764619,7.698070337,3.36,28470.82741,1566015.431,"51634 Meyers Squares\nNorth David, CO 64016"
65a8b83848613797baeed70c,72330.22439,6.520997522,6.473487358,3.41,21282.18594,1218200.812,"46868 Elizabeth Mall Apt. 072\nDestinyport, CA 53577-1909"
65a8b83848613797baeed70d,45286.4263,5.591470874,6.547357282,2.3,45127.83189,718869.4006,"7497 Melissa Crossroad\nKylemouth, VT 88901"
65a8b83848613797baeed70e,55573.61779,7.036672003,4.946874791,4.02,29352.86297,919207.0276,"4943 Jennifer View Suite 718\nAndersonville, TN 88026-0570"
65a8b83848613797baeed70f,74952.96399,5.143167064,5.679461819,3.03,50373.83289,1397680.241,"147 Adam Stravenue\nDianebury, VA 23245"
65a8b83848613797baeed710,82070.1683,5.880044809,6.229965287,3.39,34620.58812,1630438.854,"38508 Brown Causeway Apt. 304\nKnightshire, AS 54676-8255"
65a8b83848613797baeed711,67650.25779,5.953714976,4.675286127,4.18,28532.70982,670063.0223,USNV Allen\nFPO AP 30721-1703
65a8b83848613797baeed712,66703.77522,6.448438039,5.889162188,2.04,44141.52655,1406435.806,"84514 Matthews Inlet Apt. 106\nSimmonsburgh, NV 26301"
65a8b83848613797baeed713,57084.30102,7.255851198,7.577655975,3.46,55851.84719,1524968.147,"9773 Hall Radial Suite 078\nNew Michelle, TN 85462-9101"
65a8b83848613797baeed714,58260.78674,7.675215023,7.73860842,6.41,32295.82225,1509929.832,"11487 Tamara Mountain Suite 000\nRogersfurt, ME 83230-6957"
65a8b83848613797baeed715,41732.93069,7.520286358,6.273771049,3.14,28104.47891,795507.8434,"24834 David Trail\nFryeshire, NY 88462-1008"
65a8b83848613797baeed716,49991.73666,6.711817274,8.297225256,4.25,40067.90369,1218509.145,"11389 Andrew Rapids Suite 737\nMarctown, MP 65890-2664"
65a8b83848613797baeed717,64568.39188,4.519336224,7.513249158,4.47,44657.08091,1082825.638,"015 Choi Hills Apt. 000\nNew Richardburgh, OH 61977-2052"
65a8b83848613797baeed718,79583.51008,6.959106464,8.574282238,4.26,48780.55634,1924561.807,"5423 Cain Orchard Suite 040\nEast Josephview, MO 51771"
65a8b83848613797baeed719,77267.65626,3.939501102,8.342808203,6.09,22487.71207,1107031.246,USS Navarro\nFPO AP 70992
65a8b83848613797baeed71a,64455.06433,5.112366999,6.939158712,4.22,41123.92498,1191261.869,"058 Beth Fort\nWest Joshuachester, CA 31534-8414"
65a8b83848613797baeed71b,62637.59377,5.978157617,7.439755516,5.04,32901.55509,1071013.257,"76839 Angela Circles Apt. 658\nNew Scott, AL 41853"
65a8b83848613797baeed71c,72654.98754,7.003591866,5.187313979,3.34,27879.61891,1245749.594,"5574 Harris Field Apt. 314\nWest Jamesburgh, MA 97646-2203"
65a8b83848613797baeed71d,45914.204,5.985709726,5.799201196,3,32699.19501,378466.4202,"9495 Arias Valley Apt. 493\nPaulberg, WA 71154"
65a8b83848613797baeed71e,38530.12448,4.265906407,8.026969038,4.47,67727.22905,1267986.688,"14763 Jeffrey Islands\nAmytown, WV 47279-7543"
65a8b83848613797baeed71f,60402.99862,5.443868938,7.545896921,3.23,47018.15054,1265760.2,Unit 4985 Box 0598\nDPO AE 85222
65a8b83848613797baeed720,77595.0746,6.49247322,6.870963691,2.38,23825.97062,1185616.34,"262 Jody Place Apt. 081\nPort Brianland, ID 37750"
65a8b83848613797baeed721,78778.3169,5.964358336,6.151416285,4.16,28177.86577,1156853.365,"72978 Espinoza River Apt. 959\nNorth Amy, NJ 79845"
65a8b83848613797baeed722,66821.6312,5.608651533,6.269461559,3.47,33972.04751,1038177.045,"59448 Carrie Mills\nPaultown, SC 64653"
65a8b83848613797baeed723,63615.99425,6.021179413,8.512698471,6.31,44761.71937,1385776.507,"725 Michael Cape\nNorth Kimberlystad, WY 49615-2659"
65a8b83848613797baeed724,75876.93384,4.365120554,6.303023843,4.2,36119.10236,1236308.28,"21931 Arellano Mills\nSouth Paulbury, UT 61934"
65a8b83848613797baeed725,63007.44681,6.581810116,5.210848294,4.17,27688.047,819027.5987,"697 Bautista Spur\nNew Jamesfurt, NC 57137-7072"
65a8b83848613797baeed726,60698.81549,7.951045847,6.225801975,2.5,48495.31973,1433493.802,"95025 Martin Cliff Apt. 700\nNathanfort, NH 34130"
65a8b83848613797baeed727,92128.27066,6.168072462,6.544943902,4.09,39870.3613,1794212.186,"3270 Raymond Park Suite 182\nJessicamouth, KS 01802-1197"
65a8b83848613797baeed728,55317.88428,5.294021299,6.87922624,2.35,43765.04175,752842.676,Unit 3689 Box 9108\nDPO AA 17677
65a8b83848613797baeed729,85738.6404,5.947639943,8.157378891,3.4,25987.83282,1690540.682,"53001 Kevin Glen\nAngelamouth, WY 22686-9718"
65a8b83848613797baeed72a,62353.0658,5.305023511,7.440832318,4.49,38011.76244,1086181.753,"789 Williams Village\nEast Benjaminberg, GU 47205"
65a8b83848613797baeed72b,51634.79805,5.417913991,4.891429666,3.16,18998.85516,334485.1931,"882 Tyrone Via\nStewartton, OH 41489-9900"
65a8b83848613797baeed72c,64795.5271,5.30313107,6.612386211,4.46,46056.80639,1096912.036,"8607 Tiffany Union\nEvansborough, FL 16263-5128"
65a8b83848613797baeed72d,79158.81788,6.047006369,8.691406617,5.44,31766.02648,1628830.08,"058 Christine Stream\nBenjaminmouth, FM 71795-4614"
65a8b83848613797baeed72e,55698.4648,5.185346416,7.356114505,3.1,42235.06382,762402.1788,"8579 Shawn Heights\nPort Johnview, MA 82008"
65a8b83848613797baeed72f,50005.27445,4.266667666,6.546822456,4.3,26145.51787,304239.2824,"PSC 9213, Box 0445\nAPO AP 22996"
65a8b83848613797baeed730,46449.62564,6.5730532,5.668122841,4.24,55176.20255,880214.2119,"8535 Brenda Glen\nLopezchester, NC 08675-3971"
65a8b83848613797baeed731,65068.55453,4.710401083,6.455829823,2.31,29647.56431,691941.3966,"854 Jessica Junction Suite 225\nNorth Elizabethmouth, RI 11478-9460"
65a8b83848613797baeed732,57889.32984,5.076125193,6.609567161,4,27588.35585,578593.5339,"08356 Franco Glen Apt. 405\nLeeberg, WA 61075"
65a8b83848613797baeed733,86962.95772,6.520076378,5.332060289,4.17,50350.95922,1798521.605,USS Taylor\nFPO AA 80749
65a8b83848613797baeed734,62921.41752,6.097975812,7.662028015,6.4,32152.47083,1086735.913,"49259 Holland Locks Apt. 841\nEast Juanside, SD 05880"
65a8b83848613797baeed735,77020.33044,5.073982252,5.859494341,3.23,25332.00697,936553.7043,"66976 Michael Lights Suite 737\nBallberg, PW 44138"
65a8b83848613797baeed736,50578.72055,5.87778176,5.98569242,4.08,41306.34726,789632.6932,"99611 Nathaniel Plains\nLake Brettshire, PW 09342-6996"
65a8b83848613797baeed737,71905.13741,4.590640925,5.976776613,3.43,14297.43928,738431.8311,"958 Randall Station Suite 343\nCheyennefurt, ND 59313"
65a8b83848613797baeed738,86393.76993,4.210230261,5.849575569,4.29,33687.29946,1254912.463,"43669 Jeanette Tunnel\nLake Curtis, NY 42689-5623"
65a8b83848613797baeed739,83846.26704,6.512306616,6.679597943,3.35,30488.57806,1566253.096,"4578 Kelly Fields\nWest Sarahchester, WV 13513"
65a8b83848613797baeed73a,39653.77003,5.205089397,6.951617257,2.32,40275.59933,395901.2501,"58979 Jimmy Place Apt. 907\nEast Bryanbury, MN 53535"
65a8b83848613797baeed73b,67821.02654,5.676505886,7.214152222,6.17,28294.61523,1028966.368,"14419 Megan Junctions\nSouth Chelsea, IL 61758-7145"
65a8b83848613797baeed73c,71555.20942,7.25610679,9.46718066,4.32,30874.75666,1816152.267,"63917 Figueroa Oval Suite 164\nMathewstad, IL 13504"
65a8b83848613797baeed73d,70591.17424,6.740467868,8.101142651,3.48,30531.87296,1459540.133,Unit 1293 Box 9750\nDPO AE 75985-4473
65a8b83848613797baeed73e,80182.09303,3.738592971,9.654555761,3.37,15090.85119,1223261.462,"7376 Eric Knoll\nWest Kevinberg, IA 73324-3686"
65a8b83848613797baeed73f,65122.20168,4.535080533,7.880314033,4.35,42561.85022,1272180.197,"57749 Garza View Suite 141\nNew Hannahborough, VT 84512"
65a8b83848613797baeed740,63630.60779,5.414388206,7.390197491,5.17,23129.11627,933306.2877,"PSC 2588, Box 3794\nAPO AA 05378"
65a8b83848613797baeed741,69886.44882,6.9096787,6.031215138,2.18,22959.36204,1130108.023,"56973 Wright Cliff Apt. 133\nMelodyburgh, AR 33802"
65a8b83848613797baeed742,87595.6028,5.446896644,7.817517771,3.33,43681.82811,1795428.774,"57004 Michael Stravenue Suite 982\nPorterberg, WY 81823"
65a8b83848613797baeed743,54629.08571,4.11440652,6.946618149,2.35,55495.03197,911901.1553,"9875 Nancy Stream\nLindseyton, WA 74817"
65a8b83848613797baeed744,59464.01773,5.748358135,7.027626839,3.29,33026.12434,874572.1627,"53276 Lee Common Suite 424\nSouth Lisa, NE 01718-4381"
65a8b83848613797baeed745,68891.12412,4.225150749,6.278178093,4.44,41435.12419,840682.6089,"5047 Petersen Fork\nYvonnemouth, VA 10518-4974"
65a8b83848613797baeed746,87847.02772,6.598903526,7.592488418,6.5,24344.81784,1473071.954,"6437 Schmidt Mountains\nCrystalbury, OK 56029-6567"
65a8b83848613797baeed747,56030.47489,5.029914596,7.932589428,3.19,46255.54143,887016.9764,"4959 Roth Ferry\nPort Robert, KY 90147-8962"
65a8b83848613797baeed748,74087.07528,6.644227477,5.809245851,2.19,30709.75748,1102062.098,"148 Jeffrey Highway\nPort Jenniferside, OR 22136-1566"
65a8b83848613797baeed749,81406.07418,5.965785165,6.058563107,2.26,46645.19778,1473372.164,"09812 Lam Bypass\nNorth Patrickmouth, UT 91064-8378"
65a8b83848613797baeed74a,71178.05106,4.982479429,7.606218178,6.26,37655.52208,1092701.392,"37958 Sanchez Turnpike\nSouth Richardport, CO 03903"
65a8b83848613797baeed74b,61818.62001,6.779487239,6.525679549,2.37,25120.29892,1044999.343,"557 Jeffrey Fall Apt. 271\nWardtown, OR 44694"
65a8b83848613797baeed74c,71930.60955,4.493521763,6.762292739,4.18,23234.26875,943668.4824,"231 Hensley View Suite 751\nHatfieldview, MD 22733"
65a8b83848613797baeed74d,64552.6451,5.980521388,7.790399376,3.05,48667.34978,1535781.394,"30877 Randy Lodge Suite 908\nBankstown, UT 40819"
65a8b83848613797baeed74e,89687.48482,5.822977304,7.475893327,3.44,33767.33358,1742350.962,"PSC 9259, Box 7291\nAPO AA 89981-7749"
65a8b83848613797baeed74f,62972.07891,6.478153601,6.832220863,3.22,25243.86016,1158171.725,"25113 Conway Brooks\nVasquezton, FL 47149"
65a8b83848613797baeed750,66565.72872,6.634227875,6.0176939,3.49,50182.39838,1585348.095,"914 Williamson Isle Apt. 981\nEast Heathershire, WA 11989"
65a8b83848613797baeed751,76187.27331,6.156221637,7.166149036,3.32,45084.39424,1618721.138,"207 Dillon Knolls\nPort Jesseburgh, FM 27308"
